2 2.40489706478640437126e+04 1.69032724952846765518e+04
3 2.88848303791917860508e+05 8.14619219495058059692e+04
4 5.00606764125697314739e+05 1.96417013506375253201e+05
5 8.42963319107469171286e+05 4.02652884696345776320e+05
6 2.66125823601779714227e+06 1.13382660738301277161e+06
7 1.01287818303725197911e+07 1.67200327136385906488e+06
8 1.42271911190873719752e+07 3.56443086835711542517e+06
9 1.79743860638086386025e+07 4.39859715440056193620e+06
10 3.08234878056857958436e+07 6.18370965197995956987e+06
11 3.63098989593875035644e+07 8.74926770101785659790e+06
12 1.85273566775070190430e+10 3.41987550405970153809e+10
13 1.85311376786162834167e+10 3.41994779242139244080e+10
14 1.85408507360511474609e+10 3.42020305141977081299e+10
15 1.85519345980873908997e+10 3.42085611110629768372e+10
16 1.85714388448973274231e+10 3.42154627653540000916e+10
17 1.85826404697968482971e+10 3.42221283313918228149e+10
18 3.29426341287818554688e+13 2.06932313174047698975e+11
19 3.29426654911421562500e+13 2.06944789342977416992e+11
20 3.29426815105516054688e+13 2.06949931751449768066e+11
21 3.29427828954334609375e+13 2.06960630674263122559e+11
22 3.29428071606416406250e+13 2.06968225062665618896e+11
23 3.29428316622870195312e+13 2.06973391775471252441e+11
24 3.29428731897387500000e+13 2.07013742602226379395e+11
25 3.29429018186305742188e+13 2.07033882146367736816e+11
26 3.29430412508112695312e+13 2.07044615104372558594e+11
27 7.66032353278270720000e+16 4.99588952319546203613e+11
28 7.66032369599162720000e+16 4.99599775169119262695e+11
29 7.66032369924000320000e+16 4.99607658838594421387e+11
30 7.66032370853369120000e+16 4.99619840488303771973e+11
31 7.66032371626848160000e+16 4.99638321208537414551e+11
32 7.66032372777638720000e+16 4.99656871341466430664e+11
33 7.66032373941184000000e+16 4.99704424121187683105e+11
34 7.66032375826898400000e+16 4.99726031029269165039e+11
35 7.66032376831945920000e+16 4.99749375853319946289e+11
36 7.66032378054920640000e+16 4.99794937463393554688e+11
37 7.66032379108959840000e+16 4.99836321783357360840e+11
38 7.66032380991754080000e+16 4.99872605537411193848e+11
39 7.66032387378891360000e+16 4.99912200788099121094e+11
40 7.66032389250204160000e+16 4.99958860781686218262e+11
41 7.66032390029768160000e+16 4.99980416495885375977e+11
42 7.66032393382694400000e+16 4.99999914000581909180e+11
43 7.66032395978892000000e+16 5.00063710903627807617e+11
44 7.66032397334346560000e+16 5.00091907560972717285e+11
45 7.66032399549598720000e+16 5.00145183445432128906e+11
46 7.66032401953881920000e+16 5.00245796984669250488e+11
47 7.66032404297182560000e+16 5.00312871023555114746e+11
48 7.66032407026192640000e+16 5.00368714955728637695e+11
49 7.66032409975317920000e+16 5.00469969975927062988e+11
50 7.66032416507801760000e+16 5.00537865198271301270e+11
2 5.96295502875149250031e+04 9.34162333184480667114e+03
3 1.86776171281546354294e+05 1.04720260090023279190e+05
4 4.68883562462031841278e+05 2.93975842603862285614e+05
5 7.29961385432381182909e+05 4.09083984278284013271e+05
6 1.94517003540422394872e+06 1.05280951361130923033e+06
7 3.47389302239671023563e+06 1.84063010536903329194e+06
8 3.48109395367307635024e+06 9.45610814448432159424e+09
9 6.24423245148159936070e+06 9.45705339050888633728e+09
